,city,county,lat,lon
1500,Florida,Leon,30.546097,-84.222476
1501,Florida,Leon,30.536885,-84.23438
1502,Florida,Leon,30.425036,-84.216041
1503,Florida,Leon,30.449312,-84.278765
1504,Florida,Leon,30.456138,-84.270022
1505,Florida,Leon,30.400488,-84.627507
1506,Florida,Leon,30.322251,-84.278394
1507,Florida,Leon,30.520298,-84.202594
1508,Florida,Leon,30.311628,-84.254099
1509,Florida,Leon,30.454119,-84.316705
1510,Florida,Leon,30.436991,-84.199628
1511,Florida,Leon,30.525512,-84.197175
1512,Florida,Leon,30.457692,-84.217611
1513,Florida,Leon,30.5726,-84.120944
1514,Florida,Leon,30.464863,-84.276673
1515,Florida,Leon,30.597784,-84.246864
1516,Florida,Leon,30.541008,-84.219626
1517,Florida,Leon,30.534245,-84.217563
1518,Florida,Leon,30.423306,-84.182221
1519,Florida,Leon,30.429112,-84.296049
1520,Florida,Leon,30.421217,-84.306317
1521,Florida,Leon,30.552091,-84.212326
1522,Florida,Leon,30.411116,-84.219585
1523,Florida,Leon,30.629042,-84.286999
1524,Florida,Leon,30.292709,-84.15275
1525,Florida,Leon,30.517778,-84.358103
1526,Florida,Leon,30.467177,-84.340484
1527,Florida,Leon,30.493363,-84.300154
1528,Florida,Leon,30.458325,-84.343599
1529,Florida,Leon,30.432998,-84.232142
1530,Florida,Leon,30.472643,-84.323278
1531,Florida,Leon,30.455982,-84.233526
1532,Florida,Leon,30.407421,-84.220108
1533,Florida,Leon,30.456399,-84.315908
1534,Florida,Leon,30.553851,-84.225427
1535,Florida,Leon,30.448637,-84.230462
1536,Florida,Leon,30.554549,-84.221002
1537,Florida,Leon,30.409578,-84.290225
1538,Florida,Leon,30.447193,-84.1808
1539,Florida,Leon,30.381459,-84.122079
1540,Florida,Leon,30.408676,-84.15298
1541,Florida,Leon,30.484817,-84.335789
1542,Florida,Leon,30.536885,-84.23438
1543,Florida,Leon,30.425036,-84.216041
1544,Florida,Leon,30.449312,-84.278765
1545,Florida,Leon,30.456138,-84.270022
1546,Florida,Leon,30.400488,-84.627507
1547,Florida,Leon,30.322251,-84.278394
1548,Florida,Leon,30.520298,-84.202594
1549,Florida,Leon,30.311628,-84.254099
1550,Florida,Leon,30.454119,-84.316705
1551,Florida,Leon,30.436991,-84.199628
1552,Florida,Leon,30.525512,-84.197175
1553,Florida,Leon,30.457692,-84.217611
1554,Florida,Leon,30.5726,-84.120944
1555,Florida,Leon,30.464863,-84.276673
1556,Florida,Leon,30.597784,-84.246864
1557,Florida,Leon,30.541008,-84.219626
1558,Florida,Leon,30.534245,-84.217563
1559,Florida,Leon,30.423306,-84.182221
1560,Florida,Leon,30.429112,-84.296049
1561,Florida,Leon,30.421217,-84.306317
1562,Florida,Leon,30.552091,-84.212326
1563,Florida,Leon,30.411116,-84.219585
1564,Florida,Leon,30.629042,-84.286999
1565,Florida,Leon,30.292709,-84.15275
1566,Florida,Leon,30.517778,-84.358103
1567,Florida,Leon,30.467177,-84.340484
1568,Florida,Leon,30.493363,-84.300154
1569,Florida,Leon,30.458325,-84.343599
1570,Florida,Leon,30.432998,-84.232142
1571,Florida,Leon,30.472643,-84.323278
1572,Florida,Leon,30.455982,-84.233526
1573,Florida,Leon,30.407421,-84.220108
1574,Florida,Leon,30.456399,-84.315908
1575,Florida,Leon,30.553851,-84.225427
1576,Florida,Leon,30.448637,-84.230462
1577,Florida,Leon,30.554549,-84.221002
1578,Florida,Leon,30.409578,-84.290225
1579,Florida,Leon,30.447193,-84.1808
1580,Florida,Leon,30.381459,-84.122079
1581,Florida,Leon,30.408676,-84.15298
1582,Florida,Leon,30.484817,-84.335789
1583,Florida,Leon,30.329209,-84.297302
1584,Florida,Leon,30.449312,-84.278765
1585,Florida,Leon,30.456138,-84.270022
1586,Florida,Leon,30.400488,-84.627507
1587,Florida,Leon,30.425036,-84.216041
1588,Florida,Leon,30.322251,-84.278394
1589,Florida,Leon,30.520298,-84.202594
1590,Florida,Leon,30.311628,-84.254099
1591,Florida,Leon,30.454119,-84.316705
1592,Florida,Leon,30.436991,-84.199628
1593,Florida,Leon,30.464863,-84.276673
1594,Florida,Leon,30.5726,-84.120944
1595,Florida,Leon,30.541008,-84.219626
1596,Florida,Leon,30.534245,-84.217563
1597,Florida,Leon,30.597784,-84.246864
1598,Florida,Leon,30.525512,-84.197175
1599,Florida,Leon,30.457692,-84.217611
1600,Florida,Leon,30.423306,-84.182221
1601,Florida,Leon,30.429112,-84.296049
1602,Florida,Leon,30.421217,-84.306317
1603,Florida,Leon,30.552091,-84.212326
1604,Florida,Leon,30.411116,-84.219585
1605,Florida,Leon,30.629042,-84.286999
1606,Florida,Leon,30.517778,-84.358103
1607,Florida,Leon,30.292709,-84.15275
1608,Florida,Leon,30.467177,-84.340484
1609,Florida,Leon,30.493363,-84.300154
1610,Florida,Leon,30.458325,-84.343599
1611,Florida,Leon,30.472643,-84.323278
1612,Florida,Leon,30.432998,-84.232142
1613,Florida,Leon,30.455982,-84.233526
1614,Florida,Leon,30.407421,-84.220108
1615,Florida,Leon,30.456399,-84.315908
1616,Florida,Leon,30.553851,-84.225427
1617,Florida,Leon,30.448637,-84.230462
1618,Florida,Leon,30.554549,-84.221002
1619,Florida,Leon,30.409578,-84.290225
1620,Florida,Leon,30.447193,-84.1808
1621,Florida,Leon,30.381459,-84.122079
1622,Florida,Leon,30.408676,-84.15298
1623,Florida,Leon,30.484817,-84.335789
1624,Florida,Leon,30.329209,-84.297302
1625,Florida,Leon,30.47308,-84.314774
1626,Florida,Leon,30.449312,-84.278765
1627,Florida,Leon,30.456138,-84.270022
1628,Florida,Leon,30.400488,-84.627507
1629,Florida,Leon,30.322251,-84.278394
1630,Florida,Leon,30.520298,-84.202594
1631,Florida,Leon,30.311628,-84.254099
1632,Florida,Leon,30.454119,-84.316705
1633,Florida,Leon,30.436991,-84.199628
1634,Florida,Leon,30.525512,-84.197175
1635,Florida,Leon,30.457692,-84.217611
1636,Florida,Leon,30.5726,-84.120944
1637,Florida,Leon,30.464863,-84.276673
1638,Florida,Leon,30.597784,-84.246864
1639,Florida,Leon,30.541008,-84.219626
1640,Florida,Leon,30.534245,-84.217563
1641,Florida,Leon,30.423306,-84.182221
1642,Florida,Leon,30.429112,-84.296049
1643,Florida,Leon,30.421217,-84.306317
1644,Florida,Leon,30.552091,-84.212326
1645,Florida,Leon,30.411116,-84.219585
1646,Florida,Leon,30.629042,-84.286999
1647,Florida,Leon,30.292709,-84.15275
1648,Florida,Leon,30.517778,-84.358103
1649,Florida,Leon,30.467177,-84.340484
1650,Florida,Leon,30.493363,-84.300154
1651,Florida,Leon,30.458325,-84.343599
1652,Florida,Leon,30.472643,-84.323278
1653,Florida,Leon,30.432998,-84.232142
1654,Florida,Leon,30.455982,-84.233526
1655,Florida,Leon,30.407421,-84.220108
1656,Florida,Leon,30.456399,-84.315908
1657,Florida,Leon,30.553851,-84.225427
1658,Florida,Leon,30.448637,-84.230462
1659,Florida,Leon,30.554549,-84.221002
1660,Florida,Leon,30.409578,-84.290225
1661,Florida,Leon,30.447193,-84.1808
1662,Florida,Leon,30.381459,-84.122079
1663,Florida,Leon,30.408676,-84.15298
1664,Florida,Leon,30.484817,-84.335789
1665,Florida,Leon,30.329209,-84.297302
1666,Florida,Leon,30.47308,-84.314774
1667,Florida,Leon,30.514076,-84.288469
1668,Florida,Leon,30.456138,-84.270022
1669,Florida,Leon,30.400488,-84.627507
1670,Florida,Leon,30.322251,-84.278394
1671,Florida,Leon,30.520298,-84.202594
1672,Florida,Leon,30.311628,-84.254099
1673,Florida,Leon,30.454119,-84.316705
1674,Florida,Leon,30.436991,-84.199628
1675,Florida,Leon,30.464863,-84.276673
1676,Florida,Leon,30.5726,-84.120944
1677,Florida,Leon,30.541008,-84.219626
1678,Florida,Leon,30.534245,-84.217563
1679,Florida,Leon,30.597784,-84.246864
1680,Florida,Leon,30.525512,-84.197175
1681,Florida,Leon,30.457692,-84.217611
1682,Florida,Leon,30.423306,-84.182221
1683,Florida,Leon,30.429112,-84.296049
1684,Florida,Leon,30.552091,-84.212326
1685,Florida,Leon,30.421217,-84.306317
1686,Florida,Leon,30.411116,-84.219585
1687,Florida,Leon,30.629042,-84.286999
1688,Florida,Leon,30.292709,-84.15275
1689,Florida,Leon,30.517778,-84.358103
1690,Florida,Leon,30.467177,-84.340484
1691,Florida,Leon,30.493363,-84.300154
1692,Florida,Leon,30.458325,-84.343599
1693,Florida,Leon,30.432998,-84.232142
1694,Florida,Leon,30.472643,-84.323278
1695,Florida,Leon,30.455982,-84.233526
1696,Florida,Leon,30.407421,-84.220108
1697,Florida,Leon,30.456399,-84.315908
1698,Florida,Leon,30.553851,-84.225427
1699,Florida,Leon,30.448637,-84.230462
1700,Florida,Leon,30.554549,-84.221002
1701,Florida,Leon,30.409578,-84.290225
1702,Florida,Leon,30.447193,-84.1808
1703,Florida,Leon,30.381459,-84.122079
1704,Florida,Leon,30.408676,-84.15298
1705,Florida,Leon,30.484817,-84.335789
1706,Florida,Leon,30.329209,-84.297302
1707,Florida,Leon,30.47308,-84.314774
1708,Florida,Leon,30.431519,-84.305309
1709,Florida,Leon,30.514076,-84.288469
1710,Georgia,Fulton,33.771413,-84.367875
1711,Georgia,Fulton,33.853815,-84.354513
1712,Georgia,Fulton,33.746133,-84.376652
1713,Georgia,Fulton,33.923645,-84.36953
1714,Georgia,Fulton,33.909344,-84.422315
1715,Georgia,Fulton,33.686138,-84.392588
1716,Georgia,Fulton,,
1717,Georgia,DeKalb,33.713027,-84.333369
1718,Georgia,Fulton,33.729953,-84.364263
1719,Georgia,Fulton,33.756401,-84.472233
1720,Georgia,Fulton,33.750415,-84.426248
1721,Georgia,DeKalb,33.818893,-84.320508
1722,Georgia,Fulton,33.666315,-84.413441
1723,Georgia,Fulton,33.654089,-84.546358
1724,Georgia,Fulton,33.791306,-84.356051
1725,Georgia,Fulton,33.772867,-84.467883
1726,Georgia,Fulton,33.938769,-84.376343
1727,Georgia,Fulton,33.725148,-84.444963
1728,Georgia,Fulton,33.771557,-84.385462
1729,Georgia,DeKalb,33.780962,-84.332716
1730,Georgia,Fulton,33.688571,-84.368917
1731,Georgia,Fulton,33.902487,-84.371355
1732,Georgia,Fulton,33.920727,-84.376717
1733,Georgia,Fulton,33.699739,-84.381249
1734,Georgia,Fulton,33.854571,-84.35839
1735,Georgia,Fulton,33.824616,-84.44483
1736,Georgia,Fulton,33.920731,-84.376718
1737,Georgia,Fulton,33.790116,-84.383991
1738,Georgia,Fulton,33.828134,-84.354385
1739,Georgia,Fulton,33.725041,-84.409732
1740,Georgia,Fulton,33.76036,-84.381845
1741,Georgia,DeKalb,33.871545,-84.222232
1742,Georgia,Fulton,33.805169,-84.394049
1743,Georgia,Fulton,33.635444,-84.513444
1744,Georgia,DeKalb,33.748029,-84.312052
1745,Georgia,Cobb,33.864662,-84.474748
1746,Georgia,Cobb,33.865093,-84.472209
1747,Georgia,Fulton,33.827471,-84.38817
1748,Georgia,Fulton,33.705776,-84.398536
1749,Georgia,Fulton,33.740226,-84.507769
1750,Georgia,Fulton,33.694222,-84.371539
1751,Georgia,Fulton,33.840398,-84.424664
1752,Georgia,Fulton,33.746133,-84.376652
1753,Georgia,Fulton,33.923645,-84.36953
1754,Georgia,Fulton,33.853815,-84.354513
1755,Georgia,Fulton,33.909344,-84.422315
1756,Georgia,Fulton,33.686138,-84.392588
1757,Georgia,Fulton,,
1758,Georgia,DeKalb,33.713027,-84.333369
1759,Georgia,Fulton,33.729953,-84.364263
1760,Georgia,Fulton,33.756401,-84.472233
1761,Georgia,Fulton,33.750415,-84.426248
1762,Georgia,DeKalb,33.818893,-84.320508
1763,Georgia,Fulton,33.666315,-84.413441
1764,Georgia,Fulton,33.654089,-84.546358
1765,Georgia,Fulton,33.791306,-84.356051
1766,Georgia,Fulton,33.772867,-84.467883
1767,Georgia,Fulton,33.938769,-84.376343
1768,Georgia,Fulton,33.725148,-84.444963
1769,Georgia,Fulton,33.771557,-84.385462
1770,Georgia,DeKalb,33.780962,-84.332716
1771,Georgia,Fulton,33.688571,-84.368917
1772,Georgia,Fulton,33.902487,-84.371355
1773,Georgia,Fulton,33.920727,-84.376717
1774,Georgia,Fulton,33.699739,-84.381249
1775,Georgia,Fulton,33.854571,-84.35839
1776,Georgia,Fulton,33.824616,-84.44483
1777,Georgia,Fulton,33.920731,-84.376718
1778,Georgia,Fulton,33.790116,-84.383991
1779,Georgia,Fulton,33.828134,-84.354385
1780,Georgia,Fulton,33.725041,-84.409732
1781,Georgia,Fulton,33.76036,-84.381845
1782,Georgia,DeKalb,33.871545,-84.222232
1783,Georgia,Fulton,33.805169,-84.394049
1784,Georgia,Fulton,33.635444,-84.513444
1785,Georgia,Cobb,33.864662,-84.474748
1786,Georgia,DeKalb,33.748029,-84.312052
1787,Georgia,Cobb,33.865093,-84.472209
1788,Georgia,Fulton,33.827471,-84.38817
1789,Georgia,Fulton,33.705776,-84.398536
1790,Georgia,Fulton,33.740226,-84.507769
1791,Georgia,Fulton,33.694222,-84.371539
1792,Georgia,Clayton,33.60501,-84.442834
1793,Georgia,Fulton,33.840398,-84.424664
1794,Georgia,Fulton,33.746133,-84.376652
1795,Georgia,Fulton,33.923645,-84.36953
1796,Georgia,Fulton,33.909344,-84.422315
1797,Georgia,Fulton,33.686138,-84.392588
1798,Georgia,Fulton,,
1799,Georgia,DeKalb,33.713027,-84.333369
1800,Georgia,Fulton,33.729953,-84.364263
1801,Georgia,Fulton,33.756401,-84.472233
1802,Georgia,Fulton,33.750415,-84.426248
1803,Georgia,DeKalb,33.818893,-84.320508
1804,Georgia,Fulton,33.666315,-84.413441
1805,Georgia,Fulton,33.654089,-84.546358
1806,Georgia,Fulton,33.791306,-84.356051
1807,Georgia,Fulton,33.772867,-84.467883
1808,Georgia,Fulton,33.938769,-84.376343
1809,Georgia,Fulton,33.725148,-84.444963
1810,Georgia,Fulton,33.771557,-84.385462
1811,Georgia,DeKalb,33.780962,-84.332716
1812,Georgia,Fulton,33.688571,-84.368917
1813,Georgia,Fulton,33.902487,-84.371355
1814,Georgia,Fulton,33.920727,-84.376717
1815,Georgia,Fulton,33.699739,-84.381249
1816,Georgia,Fulton,33.854571,-84.35839
1817,Georgia,Fulton,33.824616,-84.44483
1818,Georgia,Fulton,33.920731,-84.376718
1819,Georgia,Fulton,33.790116,-84.383991
1820,Georgia,Fulton,33.828134,-84.354385
1821,Georgia,Fulton,33.725041,-84.409732
1822,Georgia,Fulton,33.76036,-84.381845
1823,Georgia,DeKalb,33.871545,-84.222232
1824,Georgia,Fulton,33.635444,-84.513444
1825,Georgia,Fulton,33.805169,-84.394049
1826,Georgia,DeKalb,33.748029,-84.312052
1827,Georgia,Cobb,33.864662,-84.474748
1828,Georgia,Cobb,33.865093,-84.472209
1829,Georgia,Fulton,33.827471,-84.38817
1830,Georgia,Fulton,33.705776,-84.398536
1831,Georgia,Fulton,33.740226,-84.507769
1832,Georgia,Fulton,33.694222,-84.371539
1833,Georgia,Clayton,33.60501,-84.442834
1834,Georgia,Fulton,33.840398,-84.424664
1835,Georgia,Fulton,33.805225,-84.409686
1836,Georgia,Fulton,33.853815,-84.354513
1837,Georgia,Fulton,33.909344,-84.422315
1838,Georgia,Fulton,33.686138,-84.392588
1839,Georgia,Fulton,,
1840,Georgia,DeKalb,33.713027,-84.333369
1841,Georgia,Fulton,33.729953,-84.364263
1842,Georgia,Fulton,33.756401,-84.472233
1843,Georgia,Fulton,33.750415,-84.426248
1844,Georgia,DeKalb,33.818893,-84.320508
1845,Georgia,Fulton,33.666315,-84.413441
1846,Georgia,Fulton,33.654089,-84.546358
1847,Georgia,Fulton,33.791306,-84.356051
1848,Georgia,Fulton,33.772867,-84.467883
1849,Georgia,Fulton,33.938769,-84.376343
1850,Georgia,Fulton,33.725148,-84.444963
1851,Georgia,Fulton,33.771557,-84.385462
1852,Georgia,DeKalb,33.780962,-84.332716
1853,Georgia,Fulton,33.688571,-84.368917
1854,Georgia,Fulton,33.902487,-84.371355
1855,Georgia,Fulton,33.920727,-84.376717
1856,Georgia,Fulton,33.699739,-84.381249
1857,Georgia,Fulton,33.824616,-84.44483
1858,Georgia,Fulton,33.854571,-84.35839
1859,Georgia,Fulton,33.920731,-84.376718
1860,Georgia,Fulton,33.828134,-84.354385
1861,Georgia,Fulton,33.76036,-84.381845
1862,Georgia,Fulton,33.725041,-84.409732
1863,Georgia,DeKalb,33.871545,-84.222232
1864,Georgia,Fulton,33.790116,-84.383991
1865,Georgia,Fulton,33.635444,-84.513444
1866,Georgia,Fulton,33.805169,-84.394049
1867,Georgia,Cobb,33.864662,-84.474748
1868,Georgia,DeKalb,33.748029,-84.312052
1869,Georgia,Cobb,33.865093,-84.472209
1870,Georgia,Fulton,33.705776,-84.398536
1871,Georgia,Fulton,33.740226,-84.507769
1872,Georgia,Fulton,33.694222,-84.371539
1873,Georgia,Fulton,33.827471,-84.38817
1874,Georgia,Fulton,33.840398,-84.424664
1875,Georgia,Fulton,33.805225,-84.409686
1876,Georgia,DeKalb,33.765448,-84.340178
1877,Georgia,Fulton,33.694926,-84.520656
1878,Georgia,Fulton,33.909344,-84.422315
1879,Georgia,Fulton,33.686138,-84.392588
1880,Georgia,Fulton,,
1881,Georgia,DeKalb,33.713027,-84.333369
1882,Georgia,Fulton,33.729953,-84.364263
1883,Georgia,Fulton,33.756401,-84.472233
1884,Georgia,Fulton,33.750415,-84.426248
1885,Georgia,DeKalb,33.818893,-84.320508
1886,Georgia,Fulton,33.666315,-84.413441
1887,Georgia,Fulton,33.654089,-84.546358
1888,Georgia,Fulton,33.791306,-84.356051
1889,Georgia,Fulton,33.772867,-84.467883
1890,Georgia,Fulton,33.938769,-84.376343
1891,Georgia,Fulton,33.725148,-84.444963
1892,Georgia,Fulton,33.771557,-84.385462
1893,Georgia,DeKalb,33.780962,-84.332716
1894,Georgia,Fulton,33.688571,-84.368917
1895,Georgia,Fulton,33.902487,-84.371355
1896,Georgia,Fulton,33.920727,-84.376717
1897,Georgia,Fulton,33.699739,-84.381249
1898,Georgia,Fulton,33.824616,-84.44483
1899,Georgia,Fulton,33.854571,-84.35839
1900,Georgia,Fulton,33.920731,-84.376718
1901,Georgia,Fulton,33.828134,-84.354385
1902,Georgia,Fulton,33.76036,-84.381845
1903,Georgia,Fulton,33.725041,-84.409732
1904,Georgia,DeKalb,33.871545,-84.222232
1905,Georgia,Fulton,33.790116,-84.383991
1906,Georgia,Fulton,33.635444,-84.513444
1907,Georgia,Fulton,33.805169,-84.394049
1908,Georgia,Cobb,33.864662,-84.474748
1909,Georgia,DeKalb,33.748029,-84.312052
1910,Georgia,Cobb,33.865093,-84.472209
1911,Georgia,Fulton,33.705776,-84.398536
1912,Georgia,Fulton,33.740226,-84.507769
1913,Georgia,Fulton,33.694222,-84.371539
1914,Georgia,Fulton,33.827471,-84.38817
1915,Georgia,Fulton,33.840398,-84.424664
1916,Georgia,Fulton,33.805225,-84.409686
1917,Georgia,DeKalb,33.765448,-84.340178
1918,Georgia,Fulton,33.694926,-84.520656
1919,Georgia,Fulton,33.831736,-84.351097
1920,Hawaii,Honolulu,21.287097,-157.810583
1921,Hawaii,Honolulu,21.277707,-157.810401
1922,Hawaii,Honolulu,21.279435,-157.799782
1923,Hawaii,Honolulu,21.277707,-157.810401
1924,Hawaii,Honolulu,21.279435,-157.799782
1925,Hawaii,Honolulu,21.279435,-157.799782
1926,Iowa,Polk,41.63829,-93.664168
1927,Iowa,Polk,41.555129,-93.615516
1928,Iowa,Polk,41.53031,-93.612436
1929,Iowa,Polk,41.603136,-93.700533
1930,Iowa,Polk,41.608503,-93.552467
1931,Iowa,Polk,41.536719,-93.570147
1932,Iowa,Polk,41.625645,-93.601663
1933,Iowa,Polk,41.590547,-93.592515
1934,Iowa,Polk,41.615836,-93.60502
1935,Iowa,Polk,41.552635,-93.647513
1936,Iowa,Polk,41.586098,-93.622238
1937,Iowa,Polk,41.586204,-93.62137
1938,Iowa,Polk,41.613461,-93.687968
1939,Iowa,Polk,41.532091,-93.608772
1940,Iowa,Polk,41.628255,-93.513884
1941,Iowa,Polk,41.538349,-93.637621
1942,Iowa,Polk,41.62319,-93.570479
1943,Iowa,Polk,41.6016,-93.702898
1944,Iowa,Polk,41.617968,-93.660092
1945,Iowa,Polk,41.613531,-93.669051
1946,Iowa,Polk,41.632146,-93.660162
1947,Iowa,Polk,41.606049,-93.597985
1948,Iowa,Polk,41.576881,-93.689082
1949,Iowa,Polk,41.552496,-93.631405
1950,Iowa,Polk,41.583796,-93.660038
1951,Iowa,Polk,41.599915,-93.646302
1952,Iowa,Polk,41.641282,-93.658775
1953,Iowa,Polk,41.618549,-93.543662
1954,Iowa,Polk,41.620712,-93.651547
1955,Iowa,Polk,41.628171,-93.672193
1956,Iowa,Polk,41.615228,-93.59368
1957,Iowa,Polk,41.559592,-93.618449
1958,Iowa,Polk,41.55232,-93.585129
1959,Iowa,Polk,41.548346,-93.602886
1960,Iowa,Polk,41.625203,-93.509305
1961,Iowa,Boone,,
1962,Iowa,Polk,41.612108,-93.700502
1963,Iowa,Polk,41.610313,-93.575457
1964,Iowa,Polk,41.621516,-93.515506
1965,Iowa,Polk,41.60583,-93.694593
1966,Iowa,Polk,41.629134,-93.632297
1967,Iowa,Polk,41.640108,-93.568422
1968,Iowa,Polk,41.555129,-93.615516
1969,Iowa,Polk,41.53031,-93.612436
1970,Iowa,Polk,41.603136,-93.700533
1971,Iowa,Polk,41.608503,-93.552467
1972,Iowa,Polk,41.536719,-93.570147
1973,Iowa,Polk,41.625645,-93.601663
1974,Iowa,Polk,41.590547,-93.592515
1975,Iowa,Polk,41.615836,-93.60502
1976,Iowa,Polk,41.552635,-93.647513
1977,Iowa,Polk,41.586098,-93.622238
1978,Iowa,Polk,41.586204,-93.62137
1979,Iowa,Polk,41.613461,-93.687968
1980,Iowa,Polk,41.532091,-93.608772
1981,Iowa,Polk,41.628255,-93.513884
1982,Iowa,Polk,41.538349,-93.637621
1983,Iowa,Polk,41.62319,-93.570479
1984,Iowa,Polk,41.6016,-93.702898
1985,Iowa,Polk,41.617968,-93.660092
1986,Iowa,Polk,41.613531,-93.669051
1987,Iowa,Polk,41.632146,-93.660162
1988,Iowa,Polk,41.606049,-93.597985
1989,Iowa,Polk,41.576881,-93.689082
1990,Iowa,Polk,41.552496,-93.631405
1991,Iowa,Polk,41.583796,-93.660038
1992,Iowa,Polk,41.599915,-93.646302
1993,Iowa,Polk,41.641282,-93.658775
1994,Iowa,Polk,41.618549,-93.543662
1995,Iowa,Polk,41.620712,-93.651547
1996,Iowa,Polk,41.628171,-93.672193
1997,Iowa,Polk,41.615228,-93.59368
1998,Iowa,Polk,41.559592,-93.618449
1999,Iowa,Polk,41.55232,-93.585129
2000,Iowa,Polk,41.548346,-93.602886
2001,Iowa,Polk,41.625203,-93.509305
2002,Iowa,Polk,41.612108,-93.700502
2003,Iowa,Boone,,
2004,Iowa,Polk,41.610313,-93.575457
2005,Iowa,Polk,41.621516,-93.515506
2006,Iowa,Polk,41.60583,-93.694593
2007,Iowa,Polk,41.629134,-93.632297
2008,Iowa,Polk,41.640108,-93.568422
2009,Iowa,Boone,,
2010,Iowa,Polk,41.53031,-93.612436
2011,Iowa,Polk,41.603136,-93.700533
2012,Iowa,Polk,41.608503,-93.552467
2013,Iowa,Polk,41.536719,-93.570147
2014,Iowa,Polk,41.625645,-93.601663
2015,Iowa,Polk,41.590547,-93.592515
2016,Iowa,Polk,41.615836,-93.60502
2017,Iowa,Polk,41.552635,-93.647513
2018,Iowa,Polk,41.586098,-93.622238
2019,Iowa,Polk,41.586204,-93.62137
2020,Iowa,Polk,41.613461,-93.687968
2021,Iowa,Polk,41.532091,-93.608772
2022,Iowa,Polk,41.628255,-93.513884
2023,Iowa,Polk,41.538349,-93.637621
2024,Iowa,Polk,41.6016,-93.702898
2025,Iowa,Polk,41.62319,-93.570479
2026,Iowa,Polk,41.617968,-93.660092
2027,Iowa,Polk,41.613531,-93.669051
2028,Iowa,Polk,41.632146,-93.660162
2029,Iowa,Polk,41.606049,-93.597985
2030,Iowa,Polk,41.576881,-93.689082
2031,Iowa,Polk,41.552496,-93.631405
2032,Iowa,Polk,41.583796,-93.660038
2033,Iowa,Polk,41.618549,-93.543662
2034,Iowa,Polk,41.599915,-93.646302
2035,Iowa,Polk,41.641282,-93.658775
2036,Iowa,Polk,41.620712,-93.651547
2037,Iowa,Polk,41.628171,-93.672193
2038,Iowa,Polk,41.615228,-93.59368
2039,Iowa,Polk,41.559592,-93.618449
2040,Iowa,Polk,41.55232,-93.585129
2041,Iowa,Polk,41.548346,-93.602886
2042,Iowa,Polk,41.625203,-93.509305
2043,Iowa,Boone,,
2044,Iowa,Polk,41.612108,-93.700502
2045,Iowa,Polk,41.610313,-93.575457
2046,Iowa,Polk,41.621516,-93.515506
2047,Iowa,Polk,41.60583,-93.694593
2048,Iowa,Polk,41.629134,-93.632297
2049,Iowa,Polk,41.640108,-93.568422
2050,Iowa,Boone,,
2051,Iowa,Boone,,
2052,Iowa,Polk,41.608503,-93.552467
2053,Iowa,Polk,41.603136,-93.700533
2054,Iowa,Polk,41.536719,-93.570147
2055,Iowa,Polk,41.625645,-93.601663
2056,Iowa,Polk,41.590547,-93.592515
2057,Iowa,Polk,41.615836,-93.60502
2058,Iowa,Polk,41.586098,-93.622238
2059,Iowa,Polk,41.552635,-93.647513
2060,Iowa,Polk,41.586204,-93.62137
2061,Iowa,Polk,41.613461,-93.687968
2062,Iowa,Polk,41.532091,-93.608772
2063,Iowa,Polk,41.628255,-93.513884
2064,Iowa,Polk,41.538349,-93.637621
2065,Iowa,Polk,41.6016,-93.702898
2066,Iowa,Polk,41.62319,-93.570479
2067,Iowa,Polk,41.613531,-93.669051
2068,Iowa,Polk,41.617968,-93.660092
2069,Iowa,Polk,41.632146,-93.660162
2070,Iowa,Polk,41.606049,-93.597985
2071,Iowa,Polk,41.552496,-93.631405
2072,Iowa,Polk,41.576881,-93.689082
2073,Iowa,Polk,41.583796,-93.660038
2074,Iowa,Polk,41.618549,-93.543662
2075,Iowa,Polk,41.599915,-93.646302
2076,Iowa,Polk,41.641282,-93.658775
2077,Iowa,Polk,41.620712,-93.651547
2078,Iowa,Polk,41.628171,-93.672193
2079,Iowa,Polk,41.615228,-93.59368
2080,Iowa,Polk,41.559592,-93.618449
2081,Iowa,Polk,41.55232,-93.585129
2082,Iowa,Polk,41.548346,-93.602886
2083,Iowa,Polk,41.625203,-93.509305
2084,Iowa,Polk,41.612108,-93.700502
2085,Iowa,Boone,,
2086,Iowa,Polk,41.610313,-93.575457
2087,Iowa,Polk,41.621516,-93.515506
2088,Iowa,Polk,41.60583,-93.694593
2089,Iowa,Polk,41.629134,-93.632297
2090,Iowa,Polk,41.640108,-93.568422
2091,Iowa,Boone,,
2092,Iowa,Boone,,
2093,Iowa,Boone,,
2094,Iowa,Polk,41.603136,-93.700533
2095,Iowa,Polk,41.536719,-93.570147
2096,Iowa,Polk,41.625645,-93.601663
2097,Iowa,Polk,41.590547,-93.592515
2098,Iowa,Polk,41.615836,-93.60502
2099,Iowa,Polk,41.586098,-93.622238
2100,Iowa,Polk,41.552635,-93.647513
2101,Iowa,Polk,41.586204,-93.62137
2102,Iowa,Polk,41.613461,-93.687968
2103,Iowa,Polk,41.532091,-93.608772
2104,Iowa,Polk,41.628255,-93.513884
2105,Iowa,Polk,41.538349,-93.637621
2106,Iowa,Polk,41.6016,-93.702898
2107,Iowa,Polk,41.62319,-93.570479
2108,Iowa,Polk,41.613531,-93.669051
2109,Iowa,Polk,41.617968,-93.660092
2110,Iowa,Polk,41.632146,-93.660162
2111,Iowa,Polk,41.606049,-93.597985
