status,list_date,list_price,price_reduced_amount,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type
sold,2023-12-15T05:14:32.000000Z,208000.0,,1957.0,,2024-01-12,208000.0,1.0,,,8712.0,1092.0,1.0,,,,2.0,3.0,single_family
sold,2023-11-15T01:07:19.000000Z,25000.0,,,,2024-01-12,28000.0,,,,15682.0,,0.0,,,,,,land
sold,2023-12-08T05:16:30.000000Z,349900.0,,2019.0,,2024-01-11,346000.0,2.0,,1.0,2370.0,1848.0,3.0,townhouse,,2.0,2.0,3.0,townhomes
sold,2023-08-03T01:55:02.000000Z,219900.0,5100.0,1875.0,,2024-01-11,219900.0,1.0,,1.0,29621.0,2966.0,2.0,,,,2.0,4.0,single_family
sold,2023-11-11T05:19:26.000000Z,200000.0,,1938.0,,2024-01-10,195000.0,1.0,,,13504.0,1502.0,1.0,,,,2.0,4.0,single_family
sold,2023-12-11T15:32:06.000000Z,284500.0,,1965.0,,2024-01-10,270000.0,2.0,,,8276.0,1486.0,2.0,,,,1.0,3.0,single_family
sold,2023-11-24T05:14:00.000000Z,180000.0,13000.0,2005.0,,2024-01-10,180000.0,2.0,,1.0,,1452.0,3.0,condo,,,2.0,3.0,condos
sold,2023-10-06T04:16:41.000000Z,224900.0,14100.0,1923.0,,2024-01-10,232000.0,1.0,,1.0,27007.0,1742.0,2.0,,,1.0,2.0,3.0,single_family
sold,2023-12-29T01:11:17.000000Z,65000.0,,1928.0,,2024-01-10,58000.0,1.0,,,2178.0,1080.0,1.0,townhouse,,,2.0,2.0,townhomes
sold,2023-08-16T14:06:40.000000Z,279900.0,,1986.0,,2024-01-10,275000.0,2.0,,1.0,9148.0,1300.0,3.0,,,1.0,1.0,3.0,single_family
sold,2023-11-08T05:14:31.000000Z,242000.0,,2005.0,,2024-01-09,242000.0,2.0,,,,1548.0,2.0,condo,,1.0,1.0,2.0,condos
sold,2023-11-30T05:12:52.000000Z,229900.0,,1994.0,,2024-01-09,241500.0,2.0,,1.0,2178.0,1600.0,3.0,townhouse,,1.0,2.0,3.0,townhomes
sold,2023-11-17T05:14:02.000000Z,330000.0,,2003.0,,2024-01-09,350000.0,2.0,,1.0,13504.0,1884.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-12-05T21:35:28.000000Z,280000.0,,1904.0,,2024-01-08,274500.0,,,,1307.0,2136.0,,,,,,3.0,multi_family
sold,2023-12-18T05:12:09.000000Z,99990.0,,1953.0,,2024-01-08,107000.0,1.0,,,871.0,1222.0,1.0,townhouse,,1.0,2.0,3.0,townhomes
sold,2023-11-16T16:10:48.000000Z,234900.0,15000.0,1958.0,,2024-01-05,237000.0,1.0,,1.0,6098.0,2052.0,2.0,,,,1.0,3.0,single_family
sold,2023-10-07T04:13:22.000000Z,299999.0,22501.0,1920.0,,2024-01-05,305000.0,2.0,,,16553.0,2324.0,2.0,,,,3.0,4.0,single_family
sold,2023-09-25T17:43:21.000000Z,229900.0,10000.0,1999.0,,2024-01-05,229000.0,2.0,,,3920.0,1631.0,2.0,condo,,2.0,1.0,2.0,condos
sold,2023-08-25T16:34:47.000000Z,225000.0,,1927.0,,2024-01-04,225000.0,,,,3049.0,3137.0,,,,,,4.0,multi_family
sold,2023-09-13T15:05:27.000000Z,250000.0,,1913.0,,2024-01-04,200000.0,,,,2178.0,1442.0,,,,,,4.0,multi_family
sold,2023-09-13T15:05:27.000000Z,225000.0,,1900.0,,2024-01-04,30000.0,,,,1742.0,2324.0,,,,1.0,,3.0,multi_family
sold,2023-12-02T05:13:42.000000Z,399900.0,,2009.0,,2024-01-04,427900.0,2.0,,1.0,13504.0,1962.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-09-13T15:05:27.000000Z,250000.0,,1913.0,,2024-01-04,200000.0,,,,2178.0,1330.0,,,,,,4.0,multi_family
sold,2023-09-13T15:05:27.000000Z,225000.0,,1900.0,,2024-01-04,225000.0,,,,1307.0,1980.0,,,,,,4.0,multi_family
sold,2023-09-18T20:37:09.000000Z,233000.0,7000.0,1951.0,,2024-01-03,225000.0,1.0,,,10454.0,1299.0,1.0,,,,1.0,2.0,single_family
sold,2023-08-18T02:22:29.000000Z,279900.0,45100.0,1955.0,,2024-01-03,283000.0,1.0,,1.0,12632.0,2215.0,2.0,,,,1.0,3.0,single_family
sold,2023-11-10T13:06:52.000000Z,269900.0,,1948.0,,2024-01-03,266900.0,2.0,,,11853.0,1637.0,2.0,,,,1.0,3.0,single_family
sold,2023-10-27T04:14:57.000000Z,497900.0,,2023.0,,2024-01-02,497900.0,2.0,,1.0,15246.0,1518.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-10-12T04:13:45.000000Z,265000.0,10000.0,1987.0,,2023-12-29,260000.0,2.0,,1.0,3049.0,1476.0,3.0,,,2.0,3.0,2.0,single_family
sold,2023-10-22T20:16:38.000000Z,229995.0,,1988.0,,2023-12-29,229995.0,2.0,,1.0,3920.0,1488.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-10-14T16:27:58.000000Z,749900.0,,1989.0,,2023-12-29,703125.0,3.0,,1.0,42689.0,4733.0,4.0,,,2.0,4.0,4.0,single_family
sold,2023-10-27T04:14:57.000000Z,459900.0,,1995.0,,2023-12-29,465000.0,2.0,,1.0,9583.0,2341.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-11-22T14:48:11.000000Z,235000.0,,1900.0,,2023-12-29,230000.0,2.0,,1.0,1742.0,2601.0,3.0,townhouse,,,3.0,3.0,townhomes
sold,2023-10-28T20:52:24.000000Z,129900.0,,1923.0,,2023-12-29,122500.0,1.0,,,2178.0,1440.0,1.0,townhouse,,,2.0,3.0,townhomes
sold,2023-10-18T15:41:07.000000Z,499000.0,26000.0,1996.0,,2023-12-29,475000.0,2.0,,2.0,20909.0,2492.0,4.0,,,2.0,2.0,4.0,single_family
sold,2023-10-27T13:16:14.000000Z,117000.0,,1907.0,,2023-12-29,125000.0,2.0,,,1307.0,1876.0,2.0,townhouse,,,3.0,4.0,townhomes
sold,2023-11-22T16:52:33.000000Z,239995.0,,1959.0,,2023-12-29,210000.0,1.0,,1.0,12197.0,1610.0,2.0,,,,1.0,3.0,single_family
sold,2023-11-15T17:43:35.000000Z,105000.0,,1900.0,,2024-01-12,106000.0,,,,871.0,1478.0,,,,,,3.0,multi_family
sold,2023-11-10T23:51:56.000000Z,30000.0,,1900.0,,2024-01-12,10000.0,1.0,,5.0,871.0,1608.0,6.0,townhouse,,,3.0,5.0,townhomes
sold,2023-11-28T19:40:50.000000Z,77900.0,2000.0,1900.0,,2024-01-12,71500.0,1.0,,,871.0,1528.0,1.0,townhouse,,,3.0,4.0,townhomes
sold,2023-10-27T04:14:57.000000Z,139900.0,2100.0,1940.0,,2024-01-12,100000.0,1.0,,,3920.0,728.0,1.0,,,,1.0,2.0,single_family
sold,2023-12-15T05:14:32.000000Z,208000.0,,1957.0,,2024-01-12,208000.0,1.0,,,8712.0,1092.0,1.0,,,,2.0,3.0,single_family
sold,2023-11-15T01:07:19.000000Z,25000.0,,,,2024-01-12,28000.0,,,,15682.0,,0.0,,,,,,land
sold,2023-12-08T05:16:30.000000Z,349900.0,,2019.0,,2024-01-11,346000.0,2.0,,1.0,2370.0,1848.0,3.0,townhouse,,2.0,2.0,3.0,townhomes
sold,2023-08-03T01:55:02.000000Z,219900.0,5100.0,1875.0,,2024-01-11,219900.0,1.0,,1.0,29621.0,2966.0,2.0,,,,2.0,4.0,single_family
sold,2023-11-11T05:19:26.000000Z,200000.0,,1938.0,,2024-01-10,195000.0,1.0,,,13504.0,1502.0,1.0,,,,2.0,4.0,single_family
sold,2023-11-24T05:14:00.000000Z,180000.0,13000.0,2005.0,,2024-01-10,180000.0,2.0,,1.0,,1452.0,3.0,condo,,,2.0,3.0,condos
sold,2023-10-06T04:16:41.000000Z,224900.0,14100.0,1923.0,,2024-01-10,232000.0,1.0,,1.0,27007.0,1742.0,2.0,,,1.0,2.0,3.0,single_family
sold,2023-12-11T15:32:06.000000Z,284500.0,,1965.0,,2024-01-10,270000.0,2.0,,,8276.0,1486.0,2.0,,,,1.0,3.0,single_family
sold,2023-12-29T01:11:17.000000Z,65000.0,,1928.0,,2024-01-10,58000.0,1.0,,,2178.0,1080.0,1.0,townhouse,,,2.0,2.0,townhomes
sold,2023-08-16T14:06:40.000000Z,279900.0,,1986.0,,2024-01-10,275000.0,2.0,,1.0,9148.0,1300.0,3.0,,,1.0,1.0,3.0,single_family
sold,2023-11-30T05:12:52.000000Z,229900.0,,1994.0,,2024-01-09,241500.0,2.0,,1.0,2178.0,1600.0,3.0,townhouse,,1.0,2.0,3.0,townhomes
sold,2023-11-08T05:14:31.000000Z,242000.0,,2005.0,,2024-01-09,242000.0,2.0,,,,1548.0,2.0,condo,,1.0,1.0,2.0,condos
sold,2023-11-17T05:14:02.000000Z,330000.0,,2003.0,,2024-01-09,350000.0,2.0,,1.0,13504.0,1884.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-12-05T21:35:28.000000Z,280000.0,,1904.0,,2024-01-08,274500.0,,,,1307.0,2136.0,,,,,,3.0,multi_family
sold,2023-12-18T05:12:09.000000Z,99990.0,,1953.0,,2024-01-08,107000.0,1.0,,,871.0,1222.0,1.0,townhouse,,1.0,2.0,3.0,townhomes
sold,2023-11-16T16:10:48.000000Z,234900.0,15000.0,1958.0,,2024-01-05,237000.0,1.0,,1.0,6098.0,2052.0,2.0,,,,1.0,3.0,single_family
sold,2023-10-07T04:13:22.000000Z,299999.0,22501.0,1920.0,,2024-01-05,305000.0,2.0,,,16553.0,2324.0,2.0,,,,3.0,4.0,single_family
sold,2023-09-25T17:43:21.000000Z,229900.0,10000.0,1999.0,,2024-01-05,229000.0,2.0,,,3920.0,1631.0,2.0,condo,,2.0,1.0,2.0,condos
sold,2023-08-25T16:34:47.000000Z,225000.0,,1927.0,,2024-01-04,225000.0,,,,3049.0,3137.0,,,,,,4.0,multi_family
sold,2023-09-13T15:05:27.000000Z,250000.0,,1913.0,,2024-01-04,200000.0,,,,2178.0,1442.0,,,,,,4.0,multi_family
sold,2023-09-13T15:05:27.000000Z,225000.0,,1900.0,,2024-01-04,30000.0,,,,1742.0,2324.0,,,,1.0,,3.0,multi_family
sold,2023-12-02T05:13:42.000000Z,399900.0,,2009.0,,2024-01-04,427900.0,2.0,,1.0,13504.0,1962.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-09-13T15:05:27.000000Z,250000.0,,1913.0,,2024-01-04,200000.0,,,,2178.0,1330.0,,,,,,4.0,multi_family
sold,2023-09-13T15:05:27.000000Z,225000.0,,1900.0,,2024-01-04,225000.0,,,,1307.0,1980.0,,,,,,4.0,multi_family
sold,2023-09-18T20:37:09.000000Z,233000.0,7000.0,1951.0,,2024-01-03,225000.0,1.0,,,10454.0,1299.0,1.0,,,,1.0,2.0,single_family
sold,2023-08-18T02:22:29.000000Z,279900.0,45100.0,1955.0,,2024-01-03,283000.0,1.0,,1.0,12632.0,2215.0,2.0,,,,1.0,3.0,single_family
sold,2023-11-10T13:06:52.000000Z,269900.0,,1948.0,,2024-01-03,266900.0,2.0,,,11853.0,1637.0,2.0,,,,1.0,3.0,single_family
sold,2023-10-27T04:14:57.000000Z,497900.0,,2023.0,,2024-01-02,497900.0,2.0,,1.0,15246.0,1518.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-10-12T04:13:45.000000Z,265000.0,10000.0,1987.0,,2023-12-29,260000.0,2.0,,1.0,3049.0,1476.0,3.0,,,2.0,3.0,2.0,single_family
sold,2023-10-14T16:27:58.000000Z,749900.0,,1989.0,,2023-12-29,703125.0,3.0,,1.0,42689.0,4733.0,4.0,,,2.0,4.0,4.0,single_family
sold,2023-10-22T20:16:38.000000Z,229995.0,,1988.0,,2023-12-29,229995.0,2.0,,1.0,3920.0,1488.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-10-27T04:14:57.000000Z,459900.0,,1995.0,,2023-12-29,465000.0,2.0,,1.0,9583.0,2341.0,3.0,,,2.0,2.0,3.0,single_family
sold,2023-11-22T14:48:11.000000Z,235000.0,,1900.0,,2023-12-29,230000.0,2.0,,1.0,1742.0,2601.0,3.0,townhouse,,,3.0,3.0,townhomes
sold,2023-10-28T20:52:24.000000Z,129900.0,,1923.0,,2023-12-29,122500.0,1.0,,,2178.0,1440.0,1.0,townhouse,,,2.0,3.0,townhomes
sold,2023-10-18T15:41:07.000000Z,499000.0,26000.0,1996.0,,2023-12-29,475000.0,2.0,,2.0,20909.0,2492.0,4.0,,,2.0,2.0,4.0,single_family
sold,2023-10-27T13:16:14.000000Z,117000.0,,1907.0,,2023-12-29,125000.0,2.0,,,1307.0,1876.0,2.0,townhouse,,,3.0,4.0,townhomes
sold,2023-11-08T05:14:31.000000Z,399000.0,,1987.0,,2023-12-29,385000.0,2.0,,1.0,11326.0,2224.0,3.0,,,2.0,2.0,4.0,single_family
sold,2023-11-22T16:52:33.000000Z,239995.0,,1959.0,,2023-12-29,210000.0,1.0,,1.0,12197.0,1610.0,2.0,,,,1.0,3.0,single_family
sold,2023-11-08T21:34:23.000000Z,125000.0,,,,2024-01-16,128500.0,,,,3049.0,,0.0,,,,,,land
sold,2023-11-29T20:22:29.000000Z,359000.0,,1973.0,,2024-01-16,370000.0,2.0,,,6534.0,2156.0,2.0,,,1.0,1.0,3.0,single_family
sold,2023-11-19T06:31:24.000000Z,489900.0,,1925.0,,2024-01-12,475000.0,3.0,,,4356.0,2508.0,3.0,,,4.0,2.0,6.0,multi_family
sold,2023-11-16T02:03:11.000000Z,475000.0,,1975.0,,2024-01-12,475000.0,2.0,,2.0,4356.0,1992.0,4.0,,,,2.0,4.0,multi_family
sold,2023-10-31T21:53:31.000000Z,2800000.0,,1932.0,,2024-01-12,2800000.0,5.0,,2.0,14893.0,6225.0,7.0,,,2.0,3.0,5.0,single_family
sold,2023-10-26T18:04:54.000000Z,570000.0,,1920.0,,2024-01-12,570000.0,3.0,,,3920.0,3150.0,3.0,,,,3.0,6.0,multi_family
sold,2023-10-26T14:47:27.000000Z,360000.0,15000.0,1984.0,,2024-01-11,325000.0,1.0,,1.0,,1445.0,2.0,condo,,1.0,2.0,2.0,condos
sold,2023-11-13T18:58:32.000000Z,540500.0,,1927.0,,2024-01-11,541000.0,2.0,,1.0,11500.0,3867.0,3.0,,,2.0,2.0,5.0,single_family
sold,2023-12-06T17:34:41.000000Z,319000.0,,1930.0,,2024-01-11,315000.0,1.0,,,1743.0,933.0,1.0,,,,2.0,3.0,single_family
sold,2023-12-04T22:31:31.000000Z,380000.0,,1960.0,,2024-01-10,395000.0,1.0,,1.0,6482.0,1517.0,2.0,,,2.0,2.0,3.0,single_family
sold,2023-11-01T04:06:51.000000Z,319900.0,,2001.0,,2024-01-10,324000.0,1.0,,1.0,3825.0,1232.0,2.0,,,,2.0,3.0,single_family
sold,2023-10-13T22:53:10.000000Z,525000.0,,1920.0,,2024-01-10,550000.0,3.0,,,3920.0,3116.0,3.0,,,,3.0,7.0,multi_family
sold,2024-01-12T17:53:21.000000Z,960000.0,,1930.0,,2024-01-10,960000.0,4.0,,,4278.0,4278.0,4.0,,,,,9.0,multi_family
sold,2023-11-15T17:10:24.000000Z,135000.0,,,,2024-01-10,120000.0,,,,3916.0,,0.0,,,,,,land
sold,2023-10-11T13:49:53.000000Z,534000.0,15000.0,1920.0,,2024-01-10,534000.0,3.0,,,3328.0,2634.0,3.0,,,,3.0,7.0,multi_family
sold,2023-09-14T11:50:13.000000Z,399900.0,,1940.0,,2024-01-09,440000.0,2.0,,,12632.0,2400.0,2.0,,,,2.0,6.0,multi_family
sold,2023-03-22T18:22:38.000000Z,2799000.0,151000.0,1974.0,,2024-01-09,2500000.0,4.0,,1.0,22394.0,3303.0,5.0,,,2.0,2.0,3.0,single_family
sold,2023-10-18T20:46:03.000000Z,325000.0,,1854.0,,2024-01-09,330000.0,1.0,,1.0,3400.0,1666.0,2.0,,,2.0,,3.0,single_family
sold,2023-10-26T08:59:16.000000Z,1350000.0,,1928.0,,2024-01-08,1410000.0,3.0,,1.0,6098.0,3212.0,4.0,,,2.0,3.0,5.0,single_family
sold,2023-11-14T11:28:26.000000Z,1350000.0,,1983.0,,2024-01-08,1325000.0,2.0,,,7876.0,4952.0,2.0,,,2.0,1.0,2.0,single_family
sold,2023-12-08T20:28:23.000000Z,240000.0,,1856.0,,2024-01-08,240000.0,1.0,,1.0,,727.0,2.0,condo,,,1.0,1.0,condos
sold,2023-11-17T05:07:43.000000Z,425000.0,,1947.0,,2024-01-05,412000.0,1.0,,1.0,11326.0,2264.0,2.0,,,2.0,2.0,3.0,single_family
sold,2023-09-27T12:02:26.000000Z,2800000.0,,1929.0,,2024-01-05,2800000.0,3.0,,2.0,21366.0,6551.0,5.0,,,2.0,3.0,6.0,single_family
sold,2023-11-16T19:05:52.000000Z,419900.0,,1920.0,,2024-01-05,410000.0,3.0,,,3942.0,2546.0,3.0,,,,,5.0,multi_family
sold,2023-08-23T13:10:41.000000Z,499900.0,10000.0,1880.0,,2024-01-04,485000.0,2.0,,,3920.0,1986.0,2.0,,,2.0,,4.0,multi_family
sold,2023-04-13T23:38:04.000000Z,250000.0,,1923.0,,2024-01-04,235001.0,2.0,,,3598.0,1560.0,2.0,,,1.0,2.0,3.0,single_family
sold,2023-10-25T04:08:10.000000Z,449900.0,50000.0,1880.0,,2024-01-04,475000.0,3.0,,,3049.0,2005.0,3.0,,,2.0,,5.0,multi_family
sold,2024-01-02T18:50:21.000000Z,575000.0,,2007.0,,2024-01-04,580000.0,3.0,,,7118.0,2646.0,3.0,,,,3.0,6.0,multi_family
sold,2023-11-08T04:07:41.000000Z,299000.0,,1953.0,,2024-01-04,265000.0,2.0,,,4051.0,2144.0,2.0,,,,1.0,3.0,single_family
sold,2023-10-12T13:20:18.000000Z,389000.0,,1930.0,,2024-01-04,430000.0,2.0,,,3999.0,1944.0,2.0,,,,2.0,4.0,multi_family
sold,2023-11-12T12:34:26.000000Z,240000.0,,1828.0,,2024-01-04,260000.0,1.0,,,,416.0,1.0,condo,,,3.0,1.0,condos
sold,2023-05-01T18:49:59.000000Z,739900.0,,1905.0,,2024-01-04,739900.0,2.0,,1.0,5227.0,3016.0,3.0,,,,3.0,8.0,multi_family
sold,2023-09-13T23:56:07.000000Z,284900.0,,1839.0,,2024-01-04,305000.0,1.0,,,4639.0,1121.0,1.0,,,,2.0,4.0,single_family
sold,2023-11-07T16:37:26.000000Z,299900.0,,1930.0,,2024-01-03,315000.0,1.0,,,3049.0,1440.0,1.0,,,,2.0,3.0,single_family
sold,2023-11-17T00:43:26.000000Z,345000.0,,1920.0,,2024-01-03,320000.0,2.0,,,4857.0,2062.0,2.0,,,2.0,2.0,6.0,single_family
sold,2023-10-20T04:44:57.000000Z,599900.0,,1950.0,,2024-01-03,599000.0,1.0,,1.0,10001.0,2450.0,2.0,,,2.0,2.0,4.0,single_family
sold,2023-10-21T04:07:47.000000Z,349900.0,,1930.0,,2024-01-03,340000.0,2.0,,,3049.0,2439.0,2.0,,,,2.0,3.0,single_family
sold,2023-11-09T23:40:27.000000Z,390000.0,,1988.0,,2024-01-03,450000.0,2.0,,2.0,3485.0,3456.0,4.0,,,,2.0,4.0,multi_family
sold,2023-09-28T10:03:22.000000Z,524000.0,,1920.0,,2024-01-03,431000.0,2.0,,,5000.0,1574.0,2.0,,,1.0,,3.0,single_family
sold,2023-12-21T05:31:26.000000Z,300000.0,,1930.0,,2024-01-03,280000.0,1.0,,1.0,3202.0,2101.0,2.0,,,5.0,2.0,3.0,single_family
sold,2023-12-04T15:49:25.000000Z,249000.0,,1930.0,,2024-01-02,300000.0,1.0,,,2853.0,1272.0,1.0,,,1.0,2.0,3.0,single_family
sold,2023-09-25T12:14:06.000000Z,569900.0,5100.0,1920.0,,2024-01-02,590000.0,3.0,,,3202.0,3201.0,3.0,,,2.0,3.0,6.0,multi_family
sold,2023-11-29T20:22:29.000000Z,359000.0,,1973.0,,2024-01-16,370000.0,2.0,,,6534.0,2156.0,2.0,,,1.0,1.0,3.0,single_family
sold,2023-11-19T06:31:24.000000Z,489900.0,,1925.0,,2024-01-12,475000.0,3.0,,,4356.0,2508.0,3.0,,,4.0,2.0,6.0,multi_family
sold,2023-10-31T21:53:31.000000Z,2800000.0,,1932.0,,2024-01-12,2800000.0,5.0,,2.0,14893.0,6225.0,7.0,,,2.0,3.0,5.0,single_family
sold,2023-11-16T02:03:11.000000Z,475000.0,,1975.0,,2024-01-12,475000.0,2.0,,2.0,4356.0,1992.0,4.0,,,,2.0,4.0,multi_family
sold,2023-10-26T18:04:54.000000Z,570000.0,,1920.0,,2024-01-12,570000.0,3.0,,,3920.0,3150.0,3.0,,,,3.0,6.0,multi_family
sold,2023-10-26T14:47:27.000000Z,360000.0,15000.0,1984.0,,2024-01-11,325000.0,1.0,,1.0,,1445.0,2.0,condo,,1.0,2.0,2.0,condos
sold,2023-11-13T18:58:32.000000Z,540500.0,,1927.0,,2024-01-11,541000.0,2.0,,1.0,11500.0,3867.0,3.0,,,2.0,2.0,5.0,single_family
sold,2023-12-06T17:34:41.000000Z,319000.0,,1930.0,,2024-01-11,315000.0,1.0,,,1743.0,933.0,1.0,,,,2.0,3.0,single_family
sold,2023-12-04T22:31:31.000000Z,380000.0,,1960.0,,2024-01-10,395000.0,1.0,,1.0,6482.0,1517.0,2.0,,,2.0,2.0,3.0,single_family
sold,2023-11-01T04:06:51.000000Z,319900.0,,2001.0,,2024-01-10,324000.0,1.0,,1.0,3825.0,1232.0,2.0,,,,2.0,3.0,single_family
sold,2023-10-13T22:53:10.000000Z,525000.0,,1920.0,,2024-01-10,550000.0,3.0,,,3920.0,3116.0,3.0,,,,3.0,7.0,multi_family
sold,2024-01-12T17:53:21.000000Z,960000.0,,1930.0,,2024-01-10,960000.0,4.0,,,4278.0,4278.0,4.0,,,,,9.0,multi_family
sold,2023-11-15T17:10:24.000000Z,135000.0,,,,2024-01-10,120000.0,,,,3916.0,,0.0,,,,,,land
sold,2023-10-11T13:49:53.000000Z,534000.0,15000.0,1920.0,,2024-01-10,534000.0,3.0,,,3328.0,2634.0,3.0,,,,3.0,7.0,multi_family
sold,2023-03-22T18:22:38.000000Z,2799000.0,151000.0,1974.0,,2024-01-09,2500000.0,4.0,,1.0,22394.0,3303.0,5.0,,,2.0,2.0,3.0,single_family
sold,2023-09-14T11:50:13.000000Z,399900.0,,1940.0,,2024-01-09,440000.0,2.0,,,12632.0,2400.0,2.0,,,,2.0,6.0,multi_family
sold,2023-10-18T20:46:03.000000Z,325000.0,,1854.0,,2024-01-09,330000.0,1.0,,1.0,3400.0,1666.0,2.0,,,2.0,,3.0,single_family
sold,2023-10-26T08:59:16.000000Z,1350000.0,,1928.0,,2024-01-08,1410000.0,3.0,,1.0,6098.0,3212.0,4.0,,,2.0,3.0,5.0,single_family
sold,2023-11-14T11:28:26.000000Z,1350000.0,,1983.0,,2024-01-08,1325000.0,2.0,,,7876.0,4952.0,2.0,,,2.0,1.0,2.0,single_family
sold,2023-12-08T20:28:23.000000Z,240000.0,,1856.0,,2024-01-08,240000.0,1.0,,1.0,,727.0,2.0,condo,,,1.0,1.0,condos
sold,2023-11-17T05:07:43.000000Z,425000.0,,1947.0,,2024-01-05,412000.0,1.0,,1.0,11326.0,2264.0,2.0,,,2.0,2.0,3.0,single_family
sold,2023-09-27T12:02:26.000000Z,2800000.0,,1929.0,,2024-01-05,2800000.0,3.0,,2.0,21366.0,6551.0,5.0,,,2.0,3.0,6.0,single_family
sold,2023-11-16T19:05:52.000000Z,419900.0,,1920.0,,2024-01-05,410000.0,3.0,,,3942.0,2546.0,3.0,,,,,5.0,multi_family
sold,2023-08-23T13:10:41.000000Z,499900.0,10000.0,1880.0,,2024-01-04,485000.0,2.0,,,3920.0,1986.0,2.0,,,2.0,,4.0,multi_family
sold,2023-04-13T23:38:04.000000Z,250000.0,,1923.0,,2024-01-04,235001.0,2.0,,,3598.0,1560.0,2.0,,,1.0,2.0,3.0,single_family
sold,2023-10-25T04:08:10.000000Z,449900.0,50000.0,1880.0,,2024-01-04,475000.0,3.0,,,3049.0,2005.0,3.0,,,2.0,,5.0,multi_family
sold,2024-01-02T18:50:21.000000Z,575000.0,,2007.0,,2024-01-04,580000.0,3.0,,,7118.0,2646.0,3.0,,,,3.0,6.0,multi_family
sold,2023-11-08T04:07:41.000000Z,299000.0,,1953.0,,2024-01-04,265000.0,2.0,,,4051.0,2144.0,2.0,,,,1.0,3.0,single_family
sold,2023-10-12T13:20:18.000000Z,389000.0,,1930.0,,2024-01-04,430000.0,2.0,,,3999.0,1944.0,2.0,,,,2.0,4.0,multi_family
sold,2023-11-12T12:34:26.000000Z,240000.0,,1828.0,,2024-01-04,260000.0,1.0,,,,416.0,1.0,condo,,,3.0,1.0,condos
sold,2023-05-01T18:49:59.000000Z,739900.0,,1905.0,,2024-01-04,739900.0,2.0,,1.0,5227.0,3016.0,3.0,,,,3.0,8.0,multi_family
sold,2023-09-13T23:56:07.000000Z,284900.0,,1839.0,,2024-01-04,305000.0,1.0,,,4639.0,1121.0,1.0,,,,2.0,4.0,single_family
sold,2023-11-07T16:37:26.000000Z,299900.0,,1930.0,,2024-01-03,315000.0,1.0,,,3049.0,1440.0,1.0,,,,2.0,3.0,single_family
sold,2023-11-17T00:43:26.000000Z,345000.0,,1920.0,,2024-01-03,320000.0,2.0,,,4857.0,2062.0,2.0,,,2.0,2.0,6.0,single_family
sold,2023-10-20T04:44:57.000000Z,599900.0,,1950.0,,2024-01-03,599000.0,1.0,,1.0,10001.0,2450.0,2.0,,,2.0,2.0,4.0,single_family
sold,2023-10-21T04:07:47.000000Z,349900.0,,1930.0,,2024-01-03,340000.0,2.0,,,3049.0,2439.0,2.0,,,,2.0,3.0,single_family
sold,2023-11-09T23:40:27.000000Z,390000.0,,1988.0,,2024-01-03,450000.0,2.0,,2.0,3485.0,3456.0,4.0,,,,2.0,4.0,multi_family
sold,2023-09-28T10:03:22.000000Z,524000.0,,1920.0,,2024-01-03,431000.0,2.0,,,5000.0,1574.0,2.0,,,1.0,,3.0,single_family
sold,2023-12-21T05:31:26.000000Z,300000.0,,1930.0,,2024-01-03,280000.0,1.0,,1.0,3202.0,2101.0,2.0,,,5.0,2.0,3.0,single_family
sold,2023-12-04T15:49:25.000000Z,249000.0,,1930.0,,2024-01-02,300000.0,1.0,,,2853.0,1272.0,1.0,,,1.0,2.0,3.0,single_family
sold,2023-09-25T12:14:06.000000Z,569900.0,5100.0,1920.0,,2024-01-02,590000.0,3.0,,,3202.0,3201.0,3.0,,,2.0,3.0,6.0,multi_family
sold,2023-11-03T19:07:32.000000Z,329900.0,,1930.0,,2024-01-02,345000.0,2.0,,,3202.0,1542.0,2.0,,,1.0,2.0,4.0,single_family
sold,2023-11-19T06:31:24.000000Z,489900.0,,1925.0,,2024-01-12,475000.0,3.0,,,4356.0,2508.0,3.0,,,4.0,2.0,6.0,multi_family
sold,2023-11-16T02:03:11.000000Z,475000.0,,1975.0,,2024-01-12,475000.0,2.0,,2.0,4356.0,1992.0,4.0,,,,2.0,4.0,multi_family
sold,2023-10-31T21:53:31.000000Z,2800000.0,,1932.0,,2024-01-12,2800000.0,5.0,,2.0,14893.0,6225.0,7.0,,,2.0,3.0,5.0,single_family
sold,2023-10-26T18:04:54.000000Z,570000.0,,1920.0,,2024-01-12,570000.0,3.0,,,3920.0,3150.0,3.0,,,,3.0,6.0,multi_family
sold,2023-11-13T18:58:32.000000Z,540500.0,,1927.0,,2024-01-11,541000.0,2.0,,1.0,11500.0,3867.0,3.0,,,2.0,2.0,5.0,single_family
